nreqs,ctxlen,prefixlen,relay,Memory (GB),Lantency (us),KV mem (GB),Prefix KV mem (GB),cache_op,attn_usr,attn_sys,relay_fusion,others
32,128,16384,true,0.572522496,455.2419204264879,0.109052,0.436207712,22,89,328,6,10.241920426487923
32,256,64,false,0.278921216,233.33818884566426,0.272629856,0.0,26,209,0,0,-1.6618111543357372
32,256,64,true,0.226492416,222.04618901014328,0.218103904,0.001704032,24,171,14,6,7.04618901014328
32,256,128,false,0.333447168,267.7924605086446,0.327155808,0.0,22,234,0,0,11.79246050864458
32,256,128,true,0.245366784,217.26900013163686,0.218103904,0.003407968,22,166,17,6,6.269000131636858
32,256,256,false,0.442499072,366.02333886548877,0.436207712,0.0,24,335,0,0,7.023338865488768
32,256,256,true,0.266338304,221.09351819381118,0.218103904,0.00681584,24,162,18,6,11.093518193811178
32,256,512,false,0.66060288,522.0719007775187,0.65431152,0.0,25,494,0,0,3.0719007775187492
32,256,512,true,0.266338304,236.31060030311346,0.218103904,0.013631584,26,166,24,6,14.31060030311346
32,256,1024,false,1.096810496,861.2424391321838,1.090519136,0.0,25,831,0,0,5.24243913218379
32,256,1024,true,0.274726912,251.28463981673121,0.218103904,0.027263072,27,168,41,6,9.284639816731215
32,256,2048,false,1.969225728,1545.500480569899,1.962934368,0.0,26,1511,0,0,8.500480569899082
32,256,2048,true,0.299892736,270.85423935204744,0.218103904,0.054526048,24,167,68,6,5.854239352047443
32,256,4096,false,3.714056192,2700.619560200721,3.707764832,0.0,26,2835,0,0,-160.38043979927897
32,256,4096,true,0.354418688,312.30105087161064,0.218103904,0.109052,24,169,106,6,7.3010508716106415
32,256,8192,false,7.22468864,5073.173099663109,7.19742576,0.0,27,5089,0,0,-42.82690033689141
32,256,8192,true,0.463470592,376.2145107612014,0.218103904,0.218103904,24,160,178,6,8.214510761201382
32,256,16384,false,14.19771904,9925.905889831483,14.176747616,0.0,19,9891,0,0,15.905889831483364
32,256,16384,true,0.6815744,544.9658096767962,0.218103904,0.436207712,24,166,343,6,5.965809676796198
64,128,64,false,0.33554432,288.94313843920827,0.327155808,0.0,32,249,0,0,7.943138439208269
64,128,64,true,0.23068672,226.38180060312152,0.218103904,0.001704032,30,168,13,8,7.381800603121519
